case,region,side,x_m,x_over_c,span_m,x_phys_used,Re_x_star_lam,Re_x_star_turb,re_tri,re_x_over_re_tri,w_tr,q_lam,q_turb,q_LF,q_Fluent,q_ratio,p_e,p_ratio,h_r_lam_minus_h_w,h_r_turb_minus_h_w,rho_star_lam_over_rho_e,mu_star_lam_over_mu_e,rho_star_turb_over_rho_e,mu_star_turb_over_mu_e,q_turb_over_q_lam,turb_branch_active,distance_from_transition
ma8_a5_h30km,leading_edge_near,windward,3.4455097149653686,0.7375,0.9279242999999999,2.6550000000000002,612873.5014419943,nan,3787274.468652116,0.16182442189359328,0.0,128512.43499614355,448358.8309496657,128512.43499614355,162768.3993,0.7895416773085115,5711.590439746854,1.5932281821411036,2427951.8735216134,2558455.38282774,0.47393777662987474,1.6356572988313733,0.4587323126697926,1.6686234877377624,3.4888361656451394,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.452818776157494,0.75,0.9279242999999999,2.7,623261.1879071136,nan,3787274.468652116,0.16456720870534927,0.0,127436.9982232817,446854.23717095953,127436.9982232817,162768.3993,0.782934517826162,5711.590439746854,1.5932281821411036,2427951.8735216134,2558455.38282774,0.47393777662987474,1.6356572988313733,0.4587323126697926,1.6686234877377624,3.506471773511399,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.4601278373496194,0.7625000000000001,0.9279242999999999,2.745,633648.8743722324,nan,3787274.468652116,0.16730999551710515,0.0,126388.11620375987,445379.4385304262,126388.11620375987,162621.9602,0.777189723013558,5711.590439746854,1.5938506537350035,2427951.8735216134,2558455.38282774,0.47393777662987474,1.6356572988313733,0.4587323126697926,1.6686234877377624,3.5239028154545498,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.4674368985417443,0.775,0.9279242999999999,2.79,639270.6222435142,nan,3776467.3071039547,0.1692774146464806,0.0,126481.21753062373,447281.7523996389,126481.21753062373,162621.9602,0.7777622245794559,5751.884173997044,1.605094841383538,2428076.893388031,2558540.9891023412,0.4747489236744352,1.6336170214522248,0.4595262871693698,1.666520885635412,3.536349199764326,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.4747459597338697,0.7875000000000001,0.9279242999999999,2.8350000000000004,649581.4387313125,nan,3776467.3071039547,0.1720076955278754,0.0,125473.38300287929,445852.7079956823,125473.38300287929,157573.6362,0.7962841121697697,5751.884173997044,1.6226542650078093,2428076.893388031,2558540.9891023412,0.4747489236744352,1.6336170214522248,0.4595262871693698,1.666520885635412,3.5533648438047707,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.482055020925995,0.8,0.9279242999999999,2.8800000000000003,659892.2552191119,nan,3776467.3071039547,0.17473797640927044,0.0,124489.26284384142,444450.62768076966,124489.26284384142,157573.6362,0.7900386501574013,5751.884173997044,1.6226542650078093,2428076.893388031,2558540.9891023412,0.4747489236744352,1.6336170214522248,0.4595262871693698,1.666520885635412,3.5701924610019247,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.4893640821181204,0.8125,0.9279242999999999,2.9250000000000003,670203.0717069107,nan,3776467.3071039547,0.17746825729066534,0.0,123527.94140833663,443074.59312546364,123527.94140833663,157546.5219,0.7840727927128973,5751.884173997044,1.6229467741427261,2428076.893388031,2558540.9891023412,0.4747489236744352,1.6336170214522248,0.4595262871693698,1.666520885635412,3.586837019009543,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.496673143310246,0.8250000000000001,0.9279242999999999,2.97,680513.8881947091,nan,3776467.3071039547,0.18019853817206014,0.0,122588.55179493192,441723.7307998744,122588.55179493192,157546.5219,0.7781101754359449,5751.884173997044,1.6229467741427261,2428076.893388031,2558540.9891023412,0.4747489236744352,1.6336170214522248,0.4595262871693698,1.666520885635412,3.6033032802181797,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.503982204502371,0.8375,0.9279242999999999,3.015,692453.5211061229,nan,3783070.253451304,0.18304009038013394,0.0,121144.83893292095,438570.36235299666,121144.83893292095,157525.4373,0.7690493739255975,5727.215524595684,1.6161113187833405,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.6202149940191615,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.5112912656944966,0.8500000000000001,0.9279242999999999,3.0600000000000005,702788.6482868104,nan,3783070.253451304,0.18577203202759837,0.0,120250.76886177008,437272.79415253096,120250.76886177008,157525.4373,0.7633736552196201,5727.215524595684,1.6161113187833405,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.636340942278565,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.518600326886622,0.8625,0.9279242999999999,3.1050000000000004,713123.7754675002,nan,3783070.253451304,0.18850397367506344,0.0,119376.20620867705,435997.9246517999,119376.20620867705,157501.4468,0.7579372039690815,5727.215524595684,1.6161631470994842,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.652301731633592,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.5259093880787473,0.875,0.9279242999999999,3.15,723458.9026481876,nan,3783070.253451304,0.19123591532252787,0.0,118520.45176168576,434745.0363310576,118520.45176168576,157501.4468,0.7525038923114563,5727.215524595684,1.6161631470994842,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.6681014109296375,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.5332184492708723,0.8875000000000001,0.9279242999999999,3.1950000000000003,733794.0298288763,nan,3783070.253451304,0.1939678569699926,0.0,117682.8409001592,433513.4441945685,117682.8409001592,157699.088,0.7462493435609419,5727.215524595684,1.616154441319029,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.6837438736064883,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.5405275104629976,0.9,0.9279242999999999,3.24,744129.1570095639,nan,3783070.253451304,0.1966997986174571,0.0,116862.74142519043,432302.49386264314,116862.74142519043,158301.9498,0.7382267974136502,5727.215524595684,1.6174388137607576,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.6992328657579985,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.547836571655123,0.9125000000000001,0.9279242999999999,3.2850000000000006,754464.2841902529,nan,3783070.253451304,0.19943174026492194,0.0,116059.55155404411,431111.5598003404,116059.55155404411,158301.9498,0.7331530135963247,5727.215524595684,1.6174388137607576,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.7145719936681787,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.5551456328472484,0.925,0.9279242999999999,3.33,764799.4113709412,nan,3783070.253451304,0.2021636819123866,0.0,115272.69806417474,429940.0436713289,115272.69806417474,154180.2733,0.7476488113358062,5727.215524595684,1.6285922199651959,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.7297647308643045,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.5624546940393738,0.9375,0.9279242999999999,3.375,775134.5385516299,nan,3783070.253451304,0.20489562355985136,0.0,114501.63457381065,428787.37280649843,114501.63457381065,145524.7165,0.7868191557261041,5727.215524595684,1.6120442939751989,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.74481442472414,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.569763755231499,0.9500000000000001,0.9279242999999999,3.4200000000000004,785469.6657323178,nan,3783070.253451304,0.20762756520731593,0.0,113745.83994738731,427652.99877791456,113745.83994738731,145524.7165,0.7816255731883683,5727.215524595684,1.6120442939751989,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.7597243026709704,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.577072816423624,0.9625,0.9279242999999999,3.4650000000000003,795804.7929130059,nan,3783070.253451304,0.21035950685478053,0.0,113004.81681525425,426536.3960695876,113004.81681525425,145524.7165,0.7765334957052071,5727.215524595684,1.6120442939751989,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.7744974779872433,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.5843818776157494,0.9750000000000001,0.9279242999999999,3.5100000000000002,806139.9200936946,nan,3783070.253451304,0.2130914485022453,0.0,112278.09019810212,425437.06083731883,112278.09019810212,145524.7165,0.7715396593684627,5727.215524595684,1.6120442939751989,2428000.428217589,2558488.6302367803,0.4742528640672863,1.634863924797549,0.45904072585461086,1.6678058805627045,3.789136955274914,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.160456328472481,0.0,0.9536999749999999,0.0,10549.925721464204,nan,3591061.4830637216,0.0029378293218370387,0.0,1078633.6591383924,1130840.2462469698,345024.64256170724,248170.6489,1.3902717508738691,6514.479048231024,1.644413231298972,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.0484006656627791,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.165938124366575,0.0125,0.9536999749999999,0.045000000000000005,10549.925721464204,nan,3591061.4830637216,0.0029378293218370387,0.0,1078633.6591383924,1130840.2462469698,1078633.6591383924,248170.6489,4.346338553408168,6514.479048231024,1.644413231298972,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.0484006656627791,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.171419920260669,0.025,0.9536999749999999,0.09000000000000001,14646.208921686592,nan,3591061.4830637216,0.004078518006656669,0.0,915453.010067763,1059024.7060500165,915453.010067763,248170.6489,3.688804514657346,6514.479048231024,1.644413231298972,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.1568313112779278,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.176901716154763,0.037500000000000006,0.9536999749999999,0.13500000000000004,21969.31338252864,nan,3591061.4830637216,0.006117777009984656,0.0,747464.2527203449,976535.0599033423,747464.2527203449,255095.8361,2.9301311387432127,6514.479048231024,1.5617508199100762,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.306463896232241,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.1823835120488573,0.05,0.9536999749999999,0.18000000000000002,29292.417843372215,nan,3591061.4830637216,0.008157036013313069,0.0,647323.0312765626,921934.5543963602,647323.0312765626,255095.8361,2.537568002571417,6514.479048231024,1.5617508199100762,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.424226406062281,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.187865307942951,0.0625,0.9536999749999999,0.225,36615.52230421465,nan,3591061.4830637216,0.010196295016641165,0.0,578983.3205342515,881694.4157397759,578983.3205342515,255095.8361,2.2696698205112393,6514.479048231024,1.5617508199100762,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.5228321515828824,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.193347103837045,0.07500000000000001,0.9536999749999999,0.2700000000000001,43938.626765057794,nan,3591061.4830637216,0.012235554019969456,0.0,528537.0417930881,850123.146477267,528537.0417930881,255095.8361,2.071915597971174,6514.479048231024,1.5617508199100762,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.6084457270831618,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.198828899731139,0.08750000000000001,0.9536999749999999,0.31500000000000006,51261.731225901654,nan,3591061.4830637216,0.014274813023297948,0.0,489330.21676636173,824313.6339642252,489330.21676636173,255095.8361,1.9182211056339613,6514.479048231024,1.5617508199100762,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.684575376136656,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.204310695625233,0.1,0.9536999749999999,0.36000000000000004,58584.83568674387,nan,3591061.4830637216,0.01631407202662598,0.0,457726.50503389124,802590.6456519141,457726.50503389124,255095.8361,1.7943315423402604,6514.479048231024,1.5617508199100762,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.75342838316188,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.209792491519327,0.1125,0.9536999749999999,0.405,65907.94014758721,nan,3591061.4830637216,0.018353331029954328,0.0,431548.68751770933,783905.2791004262,431548.68751770933,251480.5034,1.7160323829609025,6514.479048231024,1.5684076720488045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.8164932527300466,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.215274287413421,0.125,0.9536999749999999,0.45,73231.04460843037,nan,3591061.4830637216,0.020392590033282625,0.0,409403.0321436708,767559.5702773067,409403.0321436708,251480.5034,1.6279712606288301,6514.479048231024,1.5684076720488045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.8748262958832922,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.220756083307515,0.1375,0.9536999749999999,0.49500000000000005,80554.1490692735,nan,3591061.4830637216,0.022431849036610912,0.0,390350.47507270053,753066.8909707689,390350.47507270053,251480.5034,1.5522096933765743,6514.479048231024,1.5684076720488045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.9292070563780266,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.226237879201609,0.15000000000000002,0.9536999749999999,0.5400000000000001,87877.25353011664,nan,3591061.4830637216,0.024471108039939203,0.0,373732.126360168,740075.1840368565,373732.126360168,251480.5034,1.486127637360885,6514.479048231024,1.5684076720488045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,1.9802289710669438,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.231719675095703,0.1625,0.9536999749999999,0.5850000000000001,95200.3579909591,nan,3591061.4830637216,0.026510367043267306,0.0,359070.2124702206,728321.9864915202,359070.2124702206,251480.5034,1.4278252493358918,6514.479048231024,1.5684076720488045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.0283553500053237,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.237201470989797,0.17500000000000002,0.9536999749999999,0.6300000000000001,102523.4624518022,nan,3591061.4830637216,0.028549626046595587,0.0,346008.7145149795,717606.6983802328,346008.7145149795,239273.8272,1.4460784054988338,6514.479048231024,1.6066649589287045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.0739555631890476,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.242683266883891,0.1875,0.9536999749999999,0.675,109846.56691264536,nan,3591061.4830637216,0.03058888504992388,0.0,334276.17596675135,707772.7522862199,334276.17596675135,239273.8272,1.3970444652408325,6514.479048231024,1.6066649589287045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.1173293317697226,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.248165062777985,0.2,0.9536999749999999,0.7200000000000001,117169.67137348848,nan,3591061.4830637216,0.03262814405325217,0.0,323661.5156382818,698695.7386684727,323661.5156382818,239273.8272,1.352682486947247,6514.479048231024,1.6066649589287045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.158723558130162,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.253646858672079,0.21250000000000002,0.9536999749999999,0.7650000000000001,124492.7758343323,nan,3591061.4830637216,0.03466740305658065,0.0,313997.79198214924,690275.2576919534,313997.79198214924,239273.8272,1.3122947697898035,6514.479048231024,1.6066649589287045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.1983443046987907,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.259128654566173,0.225,0.9536999749999999,0.81,131815.8802951743,nan,3591061.4830637216,0.03670666205990863,0.0,305151.0033559268,682429.1822916818,305151.0033559268,239273.8272,1.275321279083577,6514.479048231024,1.6066649589287045,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.236365519977332,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.264610450460267,0.23750000000000002,0.9536999749999999,0.8550000000000001,139138.98475601795,nan,3591061.4830637216,0.03874592106323706,0.0,297012.17654325854,675089.5273653587,297012.17654325854,231876.3477,1.2809076022170696,6514.479048231024,1.6379772554423566,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.2729355248067913,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.270092246354361,0.25,0.9536999749999999,0.9,146462.08921686106,nan,3591061.4830637216,0.04078518006656534,0.0,289491.6602671233,668199.4162682398,289491.6602671233,231876.3477,1.248474297351214,6514.479048231024,1.6379772554423566,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.3081819201688596,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.2755740422484547,0.2625,0.9536999749999999,0.9450000000000001,153785.1936777035,nan,3591061.4830637216,0.04282443906989344,0.0,282514.9323726782,661710.8139086945,282514.9323726782,231876.3477,1.2183861578594208,6514.479048231024,1.6379772554423566,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.3422153595612496,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.281055838142549,0.275,0.9536999749999999,0.9900000000000001,161108.29813854737,nan,3591061.4830637216,0.04486369807322193,0.0,276019.46796329657,655582.8061342634,276019.46796329657,231876.3477,1.1903735361590593,6514.479048231024,1.6379772554423566,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.3751324896454005,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.286537634036643,0.28750000000000003,0.9536999749999999,1.0350000000000001,168431.4025993896,nan,3591061.4830637216,0.04690295707654997,0.0,269952.36514456436,649780.2753759578,269952.36514456436,231876.3477,1.1642082852444564,6514.479048231024,1.6379772554423566,2430333.094052027,2560085.9030358777,0.48930470750047583,1.5981614256904326,0.4737791161756913,1.6299791872356735,2.4070182716420683,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.292019429930737,0.30000000000000004,0.9536999749999999,1.0800000000000003,150320.54645300558,nan,3583619.0328967026,0.04194657553526241,0.0,286834.3688073284,667675.5050536686,286834.3688073284,223026.6697,1.286098963828667,6548.1655913590785,1.6795223248023394,2430428.304992379,2560151.097905609,0.48991552786807696,1.5967198393611604,0.474377438817464,1.628493316325178,2.3277388544123796,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.297501225824831,0.3125,0.9536999749999999,1.125,156601.83442491974,nan,3584437.94410692,0.043689369677158085,0.0,280906.05395391583,661909.289329933,280906.05395391583,223026.6697,1.2595177712682128,6544.446348041325,1.6785683855507447,2430417.8102067527,2560143.911691721,0.4898482127100483,1.5968785317771381,0.4743115001137894,1.6286568841579452,2.3563368607161554,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3029830217189247,0.325,0.9536999749999999,1.1700000000000002,162865.90780191633,nan,3584437.94410692,0.04543694446424435,0.0,275451.048191801,656737.4891436574,275451.048191801,223026.6697,1.2350587871949066,6544.446348041325,1.6785683855507447,2430417.8102067527,2560143.911691721,0.4898482127100483,1.5968785317771381,0.4743115001137894,1.6286568841579452,2.384225776067334,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.308464817613019,0.3375,0.9536999749999999,1.215,169129.9811789134,nan,3584437.94410692,0.047184519251330756,0.0,270301.9764454814,651799.0527633064,270301.9764454814,223026.6697,1.2119715404847002,6544.446348041325,1.6785683855507447,2430417.8102067527,2560143.911691721,0.4898482127100483,1.5968785317771381,0.4743115001137894,1.6286568841579452,2.4113736101177605,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3139466135071127,0.35000000000000003,0.9536999749999999,1.2600000000000002,175394.05455591003,nan,3584437.94410692,0.04893209403841703,0.0,265431.2716194835,647075.3732935551,265431.2716194835,223026.6697,1.1901324266578666,6544.446348041325,1.6785683855507447,2430417.8102067527,2560143.911691721,0.4898482127100483,1.5968785317771381,0.4743115001137894,1.6286568841579452,2.4378264450361686,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.319428409401207,0.36250000000000004,0.9536999749999999,1.3050000000000002,181658.12793290737,nan,3584437.94410692,0.05067966882550351,0.0,260814.72342476755,642549.9264858746,260814.72342476755,214036.3809,1.2185532306613935,6544.446348041325,1.7109694649277771,2430417.8102067527,2560143.911691721,0.4898482127100483,1.5968785317771381,0.4743115001137894,1.6286568841579452,2.4636259719103597,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.324910205295301,0.375,0.9536999749999999,1.35,190361.9604300269,nan,3602064.039353252,0.05284802223122226,0.0,252516.07903761367,629953.0214014582,252516.07903761367,214036.3809,1.179781109995463,6465.147323101247,1.6902376561458736,2430193.02725333,2559989.993504255,0.4884056147218442,1.600289942631922,0.4728984509269762,1.6321730725527006,2.4947045899109783,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3303920011893946,0.3875,0.9536999749999999,1.395,202669.89418061,nan,3635978.847008535,0.05574011915590615,0.0,240592.28168650073,609839.5837708305,240592.28168650073,214036.3809,1.1240719015843756,6316.522899185699,1.6513815272178567,2429766.3717544666,2559697.844833468,0.48566321030512344,1.6068311996954685,0.4702124863468751,1.638915081308124,2.534742924818638,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.335873797083489,0.4,0.9536999749999999,1.4400000000000002,207943.20412502636,nan,3629090.8611926474,0.05729897984882332,0.0,238342.07911775238,609163.3820778135,238342.07911775238,207728.4831,1.147373126500977,6346.294953442388,1.6817595308464472,2429852.4082089243,2559756.757553159,0.48621667279376307,1.605505097687179,0.47075453015862107,1.6375482975367777,2.555836486501646,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3413555929775827,0.41250000000000003,0.9536999749999999,1.485,214441.42925393322,nan,3629090.8611926474,0.05908957296909899,0.0,234703.05505374595,605425.9011899779,234703.05505374595,207214.1083,1.1326596291114892,6346.294953442388,1.6858751196779593,2429852.4082089243,2559756.757553159,0.48621667279376307,1.605505097687179,0.47075453015862107,1.6375482975367777,2.579539925679016,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.346837388871677,0.42500000000000004,0.9536999749999999,1.5300000000000002,220939.65438284056,nan,3629090.8611926474,0.060880166089374785,0.0,231225.7805251328,601821.9194260543,231225.7805251328,207214.1083,1.1158785587628486,6346.294953442388,1.6858751196779593,2429852.4082089243,2559756.757553159,0.48621667279376307,1.605505097687179,0.47075453015862107,1.6375482975367777,2.602745758103907,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3523191847657707,0.4375,0.9536999749999999,1.575,227437.87951174774,nan,3629090.8611926474,0.06267075920965055,0.0,227898.6174158233,598342.9468389042,227898.6174158233,207214.1083,1.0998219150497066,6346.294953442388,1.6858751196779593,2429852.4082089243,2559756.757553159,0.48621667279376307,1.605505097687179,0.47075453015862107,1.6375482975367777,2.625478616867469,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3578009806598645,0.45,0.9536999749999999,1.62,233936.10464065478,nan,3629090.8611926474,0.06446135232992627,0.0,224711.0671816844,594981.2567994634,224711.0671816844,207214.1083,1.0844390327725788,6346.294953442388,1.6858751196779593,2429852.4082089243,2559756.757553159,0.48621667279376307,1.605505097687179,0.47075453015862107,1.6375482975367777,2.6477612529800614,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.363282776553959,0.4625,0.9536999749999999,1.665,240434.32976956203,nan,3629090.8611926474,0.06625194545020205,0.0,221653.63128585005,591729.7983787751,221653.63128585005,195570.6745,1.13336844520547,6346.294953442388,1.7129342973907467,2429852.4082089243,2559756.757553159,0.48621667279376307,1.605505097687179,0.47075453015862107,1.6375482975367777,2.6696147270227466,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3687645724480526,0.47500000000000003,0.9536999749999999,1.7100000000000002,261719.58189243937,nan,3683058.74428185,0.0710603875919094,0.0,206831.98036052525,563835.8021617379,206831.98036052525,195570.6745,1.0575817713433577,6118.468741053232,1.6514415152384878,2429186.527032583,2559300.80116425,0.48192722260781423,1.6158627178672784,0.4665539498890801,1.6482234461906435,2.72605716571937,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.374246368342147,0.48750000000000004,0.9536999749999999,1.7550000000000001,280278.43102565047,nan,3721251.8000097726,0.07531831923464959,0.0,196167.89746712774,544145.9167216881,196167.89746712774,195570.6745,1.0030537449883763,5964.497664388305,1.6098830405756495,2428726.411050911,2558985.7407166255,0.4789553080579692,1.6231482921951965,0.4636441101332634,1.6557320726476823,2.7738785180835808,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3797281642362407,0.5,0.9536999749999999,1.8,287465.0574622052,nan,3721251.8000097726,0.07724955818938407,0.0,193700.27851491788,541397.5644524234,193700.27851491788,195570.6745,0.9904362144791697,5964.497664388305,1.6098830405756495,2428726.411050911,2558985.7407166255,0.4789553080579692,1.6231482921951965,0.4636441101332634,1.6557320726476823,2.795027289600554,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3852099601303345,0.5125000000000001,0.9536999749999999,1.8450000000000002,294651.68389875995,nan,3721251.8000097726,0.07918079714411859,0.0,191323.49796845316,538730.4516082476,191323.49796845316,180248.937,1.0614403677090931,5964.497664388305,1.6212929336652802,2428726.411050911,2558985.7407166255,0.4789553080579692,1.6231482921951965,0.4636441101332634,1.6557320726476823,2.81580912605454,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3906917560244287,0.525,0.9536999749999999,1.8900000000000001,301838.3103353155,nan,3721251.8000097726,0.0811120360988533,0.0,189032.11593285957,536140.2813291046,189032.11593285957,180248.937,1.0487280484370323,5964.497664388305,1.6212929336652802,2428726.411050911,2558985.7407166255,0.4789553080579692,1.6231482921951965,0.4636441101332634,1.6557320726476823,2.8362391156830244,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.3961735519185225,0.5375,0.9536999749999999,1.935,309024.9367718702,nan,3721251.8000097726,0.08304327505358779,0.0,186821.13793245782,533623.079575558,186821.13793245782,180248.937,1.0364618013389884,5964.497664388305,1.6212929336652802,2428726.411050911,2558985.7407166255,0.4789553080579692,1.6231482921951965,0.4636441101332634,1.6557320726476823,2.8563313845592826,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.401655347812617,0.55,0.9536999749999999,1.9800000000000002,316211.56320842623,nan,3721251.8000097726,0.08497451400832264,0.0,184685.96909042585,531175.1640254246,184685.96909042585,180248.937,1.0246161345762934,5964.497664388305,1.6212929336652802,2428726.411050911,2558985.7407166255,0.4789553080579692,1.6231482921951965,0.4636441101332634,1.6557320726476823,2.876099178738104,0,nan
ma8_a5_h30km,leading_edge_near,windward,3.4071371437067106,0.5625,0.9536999749999999,2.025,323398.1896449811,nan,3721251.8000097726,0.08690575296305716,0.0,182622.37394082843,528793.1165976158,182622.37394082843,179691.394,1.016311187061237,5964.497664388305,1.623623328577311,2428726.411050911,2558985.7407166255,0.4789553080579692,1.6231482921951965,0.4636441101332634,1.6557320726476823,2.8955549376931784,0,nan
