point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,w_tr,re_edge,re_tri
1040,leeward,-1,8.3,2.2,56.7,300.0,3.191730639958821,0.30930810000000003,0.8500000000000001,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,281441.96593529277,3259307.105525002
1041,leeward,-1,8.3,2.2,56.7,300.0,3.225669753295586,0.30930810000000003,0.8625,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,285580.81837551773,3259307.105525002
1042,leeward,-1,8.3,2.2,56.7,300.0,3.259608866632351,0.30930810000000003,0.875,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,289719.67081574263,3259307.105525002
1043,leeward,-1,8.3,2.2,56.7,300.0,3.293547979969116,0.30930810000000003,0.8875000000000001,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,294208.30558315763,3261746.5798726273
1044,leeward,-1,8.3,2.2,56.7,300.0,3.3274870933058804,0.30930810000000003,0.9,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,299147.53746830893,3253312.78893281
1045,leeward,-1,8.3,2.2,56.7,300.0,3.361426206642646,0.30930810000000003,0.9125000000000001,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,302312.02607451007,3260422.8913302785
1046,leeward,-1,8.3,2.2,56.7,300.0,3.3953653199794105,0.30930810000000003,0.925,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,306453.28670566785,3260422.8913302785
1047,leeward,-1,8.3,2.2,56.7,300.0,3.4293044333161755,0.30930810000000003,0.9375,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,310594.54733682546,3260422.8913302785
1048,leeward,-1,8.3,2.2,56.7,300.0,3.4632435466529405,0.30930810000000003,0.9500000000000001,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,315543.4054684817,3252594.4795512566
1049,leeward,-1,8.3,2.2,56.7,300.0,3.4971826599897056,0.30930810000000003,0.9625,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,319695.2923825408,3252594.4795512566
1050,leeward,-1,8.3,2.2,56.7,300.0,3.5311217733264706,0.30930810000000003,0.9750000000000001,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,323847.17929659976,3252594.4795512566
1051,leeward,-1,8.3,2.2,56.7,300.0,3.565060886663235,0.30930810000000003,0.9875,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,327999.0662106587,3252594.4795512566
1052,leeward,-1,8.3,2.2,56.7,300.0,3.599,0.30930810000000003,1.0,0.30000000000000004,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,332150.95312471763,3252594.4795512566
1053,leeward,-1,8.3,2.2,56.7,300.0,0.9632002648037817,0.335083775,0.0,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,1032.5150267066447,3220845.552290357
1054,leeward,-1,8.3,2.2,56.7,300.0,0.9961477614937345,0.335083775,0.0125,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,4164.751674372478,3220845.552290357
1055,leeward,-1,8.3,2.2,56.7,300.0,1.0290952581836872,0.335083775,0.025,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,8329.503348744953,3220845.552290357
1056,leeward,-1,8.3,2.2,56.7,300.0,1.06204275487364,0.335083775,0.037500000000000006,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,12494.255023117454,3220845.552290357
1057,leeward,-1,8.3,2.2,56.7,300.0,1.0949902515635928,0.335083775,0.05,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,20551.249463068536,2785597.850888381
1058,leeward,-1,8.3,2.2,56.7,300.0,1.1279377482535453,0.335083775,0.0625,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,30414.490210807555,2558333.1478601154
1059,leeward,-1,8.3,2.2,56.7,300.0,1.160885244943498,0.335083775,0.07500000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,35569.234376784785,2593580.366819939
1060,leeward,-1,8.3,2.2,56.7,300.0,1.1938327416334509,0.335083775,0.08750000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,39650.37282945498,2650498.2440802264
1061,leeward,-1,8.3,2.2,56.7,300.0,1.2267802383234037,0.335083775,0.1,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,42247.757133463245,2748106.399419926
1062,leeward,-1,8.3,2.2,56.7,300.0,1.2597277350133562,0.335083775,0.1125,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,45588.01255017292,2811130.4251722805
1063,leeward,-1,8.3,2.2,56.7,300.0,1.292675231703309,0.335083775,0.125,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,49014.90752406257,2866289.0292623197
1064,leeward,-1,8.3,2.2,56.7,300.0,1.3256227283932618,0.335083775,0.1375,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,52538.439576070414,2912017.253659839
1065,leeward,-1,8.3,2.2,56.7,300.0,1.3585702250832146,0.335083775,0.15000000000000002,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,55067.71692786333,2987803.2517027245
1066,leeward,-1,8.3,2.2,56.7,300.0,1.3915177217731673,0.335083775,0.1625,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,57662.742395085115,3053378.984731871
1067,leeward,-1,8.3,2.2,56.7,300.0,1.4244652184631201,0.335083775,0.17500000000000002,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,59951.36256976551,3131814.264948267
1068,leeward,-1,8.3,2.2,56.7,300.0,1.4574127151530727,0.335083775,0.1875,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,64233.60275332016,3131814.264948267
1069,leeward,-1,8.3,2.2,56.7,300.0,1.4903602118430255,0.335083775,0.2,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,66620.94624386643,3190775.348615367
1070,leeward,-1,8.3,2.2,56.7,300.0,1.5233077085329783,0.335083775,0.21250000000000002,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,69014.72212018407,3255457.861167155
1071,leeward,-1,8.3,2.2,56.7,300.0,1.5562552052229308,0.335083775,0.225,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,71163.11682404454,3315177.322857807
1072,leeward,-1,8.3,2.2,56.7,300.0,1.5892027019128836,0.335083775,0.23750000000000002,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,73500.79824800117,3377604.714451145
1073,leeward,-1,8.3,2.2,56.7,300.0,1.6221501986028364,0.335083775,0.25,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,77369.26131368546,3377604.714451145
1074,leeward,-1,8.3,2.2,56.7,300.0,1.6550976952927892,0.335083775,0.2625,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,79252.53526851261,3437026.9085261864
1075,leeward,-1,8.3,2.2,56.7,300.0,1.688045191982742,0.335083775,0.275,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,81553.870695308,3494232.3772222023
1076,leeward,-1,8.3,2.2,56.7,300.0,1.7209926886726947,0.335083775,0.28750000000000003,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,83589.59986289509,3544500.0730504994
1077,leeward,-1,8.3,2.2,56.7,300.0,1.7539401853626475,0.335083775,0.30000000000000004,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,87223.93029171659,3544500.0730504994
1078,leeward,-1,8.3,2.2,56.7,300.0,1.7868876820526,0.335083775,0.3125,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,90858.26072053812,3544500.0730504994
1079,leeward,-1,8.3,2.2,56.7,300.0,1.8198351787425529,0.335083775,0.325,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,91742.90059309111,3629297.890419615
1080,leeward,-1,8.3,2.2,56.7,300.0,1.8527826754325054,0.335083775,0.3375,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,95271.47369282538,3629297.890419615
1081,leeward,-1,8.3,2.2,56.7,300.0,1.8857301721224582,0.335083775,0.35000000000000003,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,97388.71703254945,3667877.1048381124
1082,leeward,-1,8.3,2.2,56.7,300.0,1.918677668812411,0.335083775,0.36250000000000004,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,100490.60052898066,3681782.465716384
1083,leeward,-1,8.3,2.2,56.7,300.0,1.9516251655023638,0.335083775,0.375,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,103955.79365066966,3681782.465716384
1084,leeward,-1,8.3,2.2,56.7,300.0,1.9845726621923165,0.335083775,0.3875,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,107054.78981691475,3691091.23667425
1085,leeward,-1,8.3,2.2,56.7,300.0,2.0175201588822693,0.335083775,0.4,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,109473.1342129824,3715547.3270341554
1086,leeward,-1,8.3,2.2,56.7,300.0,2.050467655572222,0.335083775,0.41250000000000003,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,113885.99488022826,3691568.416642048
1087,leeward,-1,8.3,2.2,56.7,300.0,2.083415152262175,0.335083775,0.42500000000000004,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,114542.16063592551,3753540.549653824
1088,leeward,-1,8.3,2.2,56.7,300.0,2.1163626489521272,0.335083775,0.4375,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,119377.97264500448,3716995.6483785994
1089,leeward,-1,8.3,2.2,56.7,300.0,2.14931014564208,0.335083775,0.45,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,125567.86221135627,3656257.526622014
1090,leeward,-1,8.3,2.2,56.7,300.0,2.182257642332033,0.335083775,0.4625,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,124435.28621531372,3746521.4919249513
1091,leeward,-1,8.3,2.2,56.7,300.0,2.2152051390219856,0.335083775,0.47500000000000003,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,131864.87854838895,3661444.9108705474
1092,leeward,-1,8.3,2.2,56.7,300.0,2.2481526357119384,0.335083775,0.48750000000000004,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,136292.26550326854,3636164.061227763
1093,leeward,-1,8.3,2.2,56.7,300.0,2.281100132401891,0.335083775,0.5,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,139244.1488980868,3640784.231292359
1094,leeward,-1,8.3,2.2,56.7,300.0,2.314047629091844,0.335083775,0.5125000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,142688.74469831277,3635884.5372610646
1095,leeward,-1,8.3,2.2,56.7,300.0,2.3469951257817967,0.335083775,0.525,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,146137.2223712443,3631116.754779275
1096,leeward,-1,8.3,2.2,56.7,300.0,2.379942622471749,0.335083775,0.5375,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,157489.80017522146,3500932.112656442
1097,leeward,-1,8.3,2.2,56.7,300.0,2.4128901191617023,0.335083775,0.55,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,162377.07883057932,3472873.2028708165
1098,leeward,-1,8.3,2.2,56.7,300.0,2.4458376158516546,0.335083775,0.5625,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,166471.2781804292,3462528.5058847605
1099,leeward,-1,8.3,2.2,56.7,300.0,2.4787851125416074,0.335083775,0.5750000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,171971.6674979212,3428973.826791747
1100,leeward,-1,8.3,2.2,56.7,300.0,2.51173260923156,0.335083775,0.5875,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,175589.4668731142,3430394.887701347
1101,leeward,-1,8.3,2.2,56.7,300.0,2.544680105921513,0.335083775,0.6000000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,190121.80020852553,3294838.223224129
1102,leeward,-1,8.3,2.2,56.7,300.0,2.5776276026114657,0.335083775,0.6125,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,194078.094009792,3296835.079329712
1103,leeward,-1,8.3,2.2,56.7,300.0,2.6105750993014185,0.335083775,0.625,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,198038.87143856328,3296835.079329712
1104,leeward,-1,8.3,2.2,56.7,300.0,2.6435225959913713,0.335083775,0.6375000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,203564.3406458944,3278613.7296598563
1105,leeward,-1,8.3,2.2,56.7,300.0,2.676470092681324,0.335083775,0.65,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,205962.79826368898,3295655.582883537
1106,leeward,-1,8.3,2.2,56.7,300.0,2.709417589371277,0.335083775,0.6625000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,209923.6213072215,3295655.582883537
1107,leeward,-1,8.3,2.2,56.7,300.0,2.742365086061229,0.335083775,0.675,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,213884.4443507539,3295655.582883537
1108,leeward,-1,8.3,2.2,56.7,300.0,2.775312582751182,0.335083775,0.6875,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,220104.10497545454,3271173.452905027
1109,leeward,-1,8.3,2.2,56.7,300.0,2.8082600794411348,0.335083775,0.7000000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,221811.4499705029,3293827.79747197
1110,leeward,-1,8.3,2.2,56.7,300.0,2.8412075761310875,0.335083775,0.7125,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,225772.3687199762,3293827.79747197
1111,leeward,-1,8.3,2.2,56.7,300.0,2.8741550728210403,0.335083775,0.7250000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,232050.81729365466,3270086.550010021
1112,leeward,-1,8.3,2.2,56.7,300.0,2.907102569510993,0.335083775,0.7375,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,236051.69345389004,3270086.550010021
1113,leeward,-1,8.3,2.2,56.7,300.0,2.9400500662009454,0.335083775,0.75,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,237657.8835906389,3292081.0907734456
1114,leeward,-1,8.3,2.2,56.7,300.0,2.9729975628908987,0.335083775,0.7625000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,241618.84831714965,3292081.0907734456
1115,leeward,-1,8.3,2.2,56.7,300.0,3.005945059580851,0.335083775,0.775,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,247995.7024293478,3269094.471365055
1116,leeward,-1,8.3,2.2,56.7,300.0,3.038892556270804,0.335083775,0.7875000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,251995.6331136921,3269094.471365055
1117,leeward,-1,8.3,2.2,56.7,300.0,3.0718400529607566,0.335083775,0.8,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,255437.7259885156,3273847.648516372
1118,leeward,-1,8.3,2.2,56.7,300.0,3.1047875496507094,0.335083775,0.8125,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,259428.9404570862,3273847.648516372
1119,leeward,-1,8.3,2.2,56.7,300.0,3.137735046340662,0.335083775,0.8250000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,263420.1549256566,3273847.648516372
1120,leeward,-1,8.3,2.2,56.7,300.0,3.170682543030615,0.335083775,0.8375,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,267916.0823084046,3267984.149148917
1121,leeward,-1,8.3,2.2,56.7,300.0,3.2036300397205677,0.335083775,0.8500000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,271914.82980554504,3267984.149148917
1122,leeward,-1,8.3,2.2,56.7,300.0,3.2365775364105205,0.335083775,0.8625,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,275913.57730268536,3267984.149148917
1123,leeward,-1,8.3,2.2,56.7,300.0,3.269525033100473,0.335083775,0.875,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,279912.3247998258,3267984.149148917
1124,leeward,-1,8.3,2.2,56.7,300.0,3.3024725297904256,0.335083775,0.8875000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,284111.10913811956,3270820.6254880223
1125,leeward,-1,8.3,2.2,56.7,300.0,3.3354200264803784,0.335083775,0.9,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,287992.30398309266,3269075.959460249
1126,leeward,-1,8.3,2.2,56.7,300.0,3.368367523170331,0.335083775,0.9125000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,291992.19709396904,3269075.959460249
1127,leeward,-1,8.3,2.2,56.7,300.0,3.401315019860284,0.335083775,0.925,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,295992.09020484524,3269075.959460249
1128,leeward,-1,8.3,2.2,56.7,300.0,3.4342625165502367,0.335083775,0.9375,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,299991.98331572156,3269075.959460249
1129,leeward,-1,8.3,2.2,56.7,300.0,3.4672100132401895,0.335083775,0.9500000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,303991.8764265979,3269075.959460249
1130,leeward,-1,8.3,2.2,56.7,300.0,3.500157509930142,0.335083775,0.9625,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,309197.5415052165,3258351.846700644
1131,leeward,-1,8.3,2.2,56.7,300.0,3.533105006620095,0.335083775,0.9750000000000001,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,313213.09399229725,3258351.846700644
1132,leeward,-1,8.3,2.2,56.7,300.0,3.5660525033100474,0.335083775,0.9875,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,317228.64647937805,3258351.846700644
1133,leeward,-1,8.3,2.2,56.7,300.0,3.599,0.335083775,1.0,0.325,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,321244.1989664587,3258351.846700644
1134,leeward,-1,8.3,2.2,56.7,300.0,1.0425295965487607,0.36085945,0.0,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,1001.4395523481234,3220845.552290357
1135,leeward,-1,8.3,2.2,56.7,300.0,1.0744854765919012,0.36085945,0.0125,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,4039.4056692112763,3220845.552290357
1136,leeward,-1,8.3,2.2,56.7,300.0,1.1064413566350417,0.36085945,0.025,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,8078.811338422595,3220845.552290357
1137,leeward,-1,8.3,2.2,56.7,300.0,1.138397236678182,0.36085945,0.037500000000000006,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,12463.691672731968,3150681.699508774
1138,leeward,-1,8.3,2.2,56.7,300.0,1.1703531167213226,0.36085945,0.05,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,20393.636910621753,2749365.783651185
1139,leeward,-1,8.3,2.2,56.7,300.0,1.2023089967644631,0.36085945,0.0625,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,30127.483379871755,2532568.893323813
1140,leeward,-1,8.3,2.2,56.7,300.0,1.2342648768076037,0.36085945,0.07500000000000001,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,33385.227607620734,2633752.5121593014
1141,leeward,-1,8.3,2.2,56.7,300.0,1.2662207568507442,0.36085945,0.08750000000000001,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,36962.778498886444,2700936.4139505383
1142,leeward,-1,8.3,2.2,56.7,300.0,1.2981766368938845,0.36085945,0.1,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,39426.15309369946,2806041.168049993
1143,leeward,-1,8.3,2.2,56.7,300.0,1.330132516937025,0.36085945,0.1125,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,44622.97675670084,2797926.847428922
1144,leeward,-1,8.3,2.2,56.7,300.0,1.3620883969801656,0.36085945,0.125,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,47653.812882918595,2862209.648298811
1145,leeward,-1,8.3,2.2,56.7,300.0,1.3940442770233061,0.36085945,0.1375,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,49321.449215042885,2972912.5577584095
1146,leeward,-1,8.3,2.2,56.7,300.0,1.4260001570664467,0.36085945,0.15000000000000002,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,53955.21244935065,2966733.261749988
1147,leeward,-1,8.3,2.2,56.7,300.0,1.4579560371095872,0.36085945,0.1625,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,56303.97964614758,3042016.044691745
1148,leeward,-1,8.3,2.2,56.7,300.0,1.4899119171527277,0.36085945,0.17500000000000002,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,58546.003310329324,3111941.943531889
1149,leeward,-1,8.3,2.2,56.7,300.0,1.521867797195868,0.36085945,0.1875,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,62727.860689638524,3111941.943531889
1150,leeward,-1,8.3,2.2,56.7,300.0,1.5538236772390086,0.36085945,0.2,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,62928.49204368963,3250849.786073492
1151,leeward,-1,8.3,2.2,56.7,300.0,1.5857795572821491,0.36085945,0.21250000000000002,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,66861.52279642025,3250849.786073492
1152,leeward,-1,8.3,2.2,56.7,300.0,1.6177354373252895,0.36085945,0.225,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,69171.74441756103,3312818.487015672
1153,leeward,-1,8.3,2.2,56.7,300.0,1.64969131736843,0.36085945,0.23750000000000002,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,71061.07898270947,3375663.8716029795
1154,leeward,-1,8.3,2.2,56.7,300.0,1.6816471974115705,0.36085945,0.25,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,74801.13577127313,3375663.8716029795
1155,leeward,-1,8.3,2.2,56.7,300.0,1.713603077454711,0.36085945,0.2625,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,75121.47645131809,3495275.916403827
1156,leeward,-1,8.3,2.2,56.7,300.0,1.7455589574978516,0.36085945,0.275,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,78698.68961566655,3495275.916403827
1157,leeward,-1,8.3,2.2,56.7,300.0,1.7775148375409922,0.36085945,0.28750000000000003,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,82459.7208029491,3491439.7576651806
1158,leeward,-1,8.3,2.2,56.7,300.0,1.8094707175841327,0.36085945,0.30000000000000004,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,82831.54707160704,3598121.178155164
1159,leeward,-1,8.3,2.2,56.7,300.0,1.841426597627273,0.36085945,0.3125,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,86282.861532924,3598121.178155164
1160,leeward,-1,8.3,2.2,56.7,300.0,1.8733824776704135,0.36085945,0.325,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,87970.89224660266,3650533.793123846
1161,leeward,-1,8.3,2.2,56.7,300.0,1.905338357713554,0.36085945,0.3375,0.35000000000000003,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,91354.38810224121,3650533.793123846
