case,idx,x_m,span_m,xc,region,q_w,q_lam_w,q_turb_w,w_tr,re_edge,re_x_star,re_tri,re_x_over_re_tri,T_e_w,p_e_w,rho_e_w,h_r_lam_w,h_r_turb_w,h_star_lam_w,q_Fluent_matched,p_Fluent_matched,q_ratio,p_ratio,dist,dx,dspan
ma8_a5_h30km,379,2.5521988372184294,0.10310269999999999,0.6875,aft_body,60039.28786799864,60039.28786799864,357286.51319709327,0.0,11188151.49022004,3433575.735261597,3582856.2573390673,0.9583347722165281,424.8016710399842,6551.632703323995,0.05373799132531037,2731938.0844917414,2861657.7943333993,871315.5688188346,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,380,2.594070883729693,0.10310269999999999,0.7000000000000001,aft_body,59531.5331271966,59531.5331271966,356182.9053597047,0.0,11386254.839609332,3495157.667218784,3582079.5671446775,0.9757342352964035,424.86711173516176,6555.165860040422,0.05375868955971642,2731948.0464778477,2861664.6157174134,871336.175467401,77663.96604,3905.281777,0.7665270802232211,1.6785385112661542,0.01932831615909505,0.0038065307296930584,0.06316593045743685
ma8_a5_h30km,381,2.6359429302409554,0.10310269999999999,0.7125,aft_body,59007.0160030906,59007.0160030906,354924.2770339557,0.0,11589580.818888068,3557571.1969905472,3582079.5671446775,0.9931580609266962,424.86711173516176,6555.165860040422,0.05375868955971642,2731948.0464778477,2861664.6157174134,871336.175467401,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,382,2.6778149767522184,0.10310269999999999,0.7250000000000001,aft_body,353404.6062049113,58480.969995169165,353404.6062049113,1.0,11783445.633930577,3615183.116709864,3583893.6242540106,1.0087305862663172,424.71430906703625,6546.918132570531,0.05371036706448108,2731924.785446577,2861648.687926994,871288.059369711,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,383,2.719687023263481,0.10310269999999999,0.7375,aft_body,352561.37594295427,58042.83536120301,352561.37594295427,1.0,11975818.48303204,3675887.7430363954,3582309.077627929,1.0261224432009175,424.84777131196495,6554.121524938848,0.05375257188032103,2731945.1023002737,2861662.5997172277,871330.0853532471,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,384,2.761559069774744,0.10310269999999999,0.75,aft_body,351378.25738647964,57557.11271848388,351378.25738647964,1.0,12178798.457320718,3738190.9251217577,3582309.077627929,1.043514349017882,424.84777131196495,6554.121524938848,0.05375257188032103,2731945.1023002737,2861662.5997172277,871330.0853532471,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,385,2.803431116286007,0.10310269999999999,0.7625000000000001,aft_body,349942.35940150893,57069.104164874865,349942.35940150893,1.0,12372085.223920137,3795582.91858386,3584072.1328648464,1.0590140984550853,424.6992808156272,6546.107363254633,0.053705615920821556,2731922.4977075583,2861647.121417444,871283.3271171803,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,386,2.8453031627972694,0.10310269999999999,0.775,aft_body,349156.81662706024,56664.620252574496,349156.81662706024,1.0,12563330.515057376,3855960.2263822043,3582542.0926495194,1.0763195872265312,424.82813798948274,6553.061495559294,0.053746361979552126,2731942.1135348696,2861660.553185911,871323.9030079118,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,387,2.8871752093085323,0.10310269999999999,0.7875000000000001,aft_body,348041.2768308865,56213.10213860435,348041.2768308865,1.0,12765964.878203468,3918153.133259339,3582542.0926495194,1.0936795805688952,424.82813798948274,6553.061495559294,0.053746361979552126,2731942.1135348696,2861660.553185911,871323.9030079118,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,388,2.9290472558197953,0.10310269999999999,0.8,aft_body,346680.36017846625,55758.699954042284,346680.36017846625,1.0,12958665.633457845,3975321.381627997,3584260.230171624,1.1091051224920818,424.68344685993554,6545.253204044066,0.053700610328610274,2731920.0873168036,2861645.470923177,871278.3411560827,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,389,2.970919302331058,0.10310269999999999,0.8125,aft_body,345940.19897976273,55381.30964896994,345940.19897976273,1.0,13150061.978684448,4035765.8483454953,3582777.702766753,1.1264349013975743,424.80828849051466,6551.989919017127,0.05374008414107674,2731939.0918610864,2861658.4841208644,871317.6525906698,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,390,3.012791348842321,0.10310269999999999,0.8250000000000001,aft_body,344885.4836136387,54960.15289311484,344885.4836136387,1.0,13352370.624510363,4097854.553704656,3582777.702766753,1.143764669111383,424.80828849051466,6551.989919017127,0.05374008414107674,2731939.0918610864,2861658.4841208644,871317.6525906698,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,391,3.0546633953535838,0.10310269999999999,0.8375,aft_body,343849.7727621482,54548.46055782026,343849.7727621482,1.0,13554679.27033628,4159943.2590638194,3582777.702766753,1.1610944368251923,424.80828849051466,6551.989919017127,0.05374008414107674,2731939.0918610864,2861658.4841208644,871317.6525906698,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,392,3.0965354418648467,0.10310269999999999,0.8500000000000001,aft_body,342339.9496445739,53877.29896652476,342339.9496445739,1.0,13908774.719153918,4270358.241899027,3581366.8174246605,1.192382255043569,424.9271889289418,6558.410638234032,0.05377769558325379,2731957.1919823103,2861670.878022668,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,393,3.1384074883761093,0.10310269999999999,0.8625,aft_body,341341.8569973296,53485.45886461399,341341.8569973296,1.0,14113315.523847356,4333157.627809306,3581366.8174246605,1.2099172882059743,424.9271889289418,6558.410638234032,0.05377769558325379,2731957.1919823103,2861670.878022668,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,394,3.180279534887372,0.10310269999999999,0.875,aft_body,340360.9733696059,53102.0456139637,340360.9733696059,1.0,14317856.328540795,4395957.013719586,3581366.8174246605,1.2274523213683797,424.9271889289418,6558.410638234032,0.05377769558325379,2731957.1919823103,2861670.878022668,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,395,3.2221515813986352,0.10310269999999999,0.8875000000000001,aft_body,339396.76247968426,52726.761437145266,339396.76247968426,1.0,14522397.133234236,4458756.399629866,3581366.8174246605,1.2449873545307852,424.9271889289418,6558.410638234032,0.05377769558325379,2731957.1919823103,2861670.878022668,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,396,3.2640236279098978,0.10310269999999999,0.9,aft_body,338448.7120150838,52359.323083000716,338448.7120150838,1.0,14726937.937927676,4521555.785540146,3581366.8174246605,1.2625223876931908,424.9271889289418,6558.410638234032,0.05377769558325379,2731957.1919823103,2861670.878022668,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,397,3.3058956744211607,0.10310269999999999,0.9125000000000001,aft_body,337516.3322458168,51999.460928070344,337516.3322458168,1.0,14931478.742621114,4584355.171450424,3581366.8174246605,1.2800574208555957,424.9271889289418,6558.410638234032,0.05377769558325379,2731957.1919823103,2861670.878022668,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,398,3.3477677209324233,0.10310269999999999,0.925,aft_body,336599.1547356292,51646.91814503602,336599.1547356292,1.0,15136019.54731455,4647154.557360703,3581366.8174246605,1.2975924540180008,424.92718892894175,6558.41063823403,0.05377769558325378,2731957.1919823107,2861670.8780226684,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,399,3.3896397674436862,0.10310269999999999,0.9375,aft_body,335696.73114308075,51301.44993235231,335696.73114308075,1.0,15340560.352007996,4709953.943270983,3581366.8174246605,1.3151274871804064,424.92718892894175,6558.41063823403,0.05377769558325378,2731957.1919823107,2861670.8780226684,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,400,3.431511813954949,0.10310269999999999,0.9500000000000001,aft_body,334808.63210509653,50962.8227998147,334808.63210509653,1.0,15545101.156701434,4772753.329181263,3581366.8174246605,1.332662520342812,424.92718892894175,6558.41063823403,0.05377769558325378,2731957.1919823107,2861670.8780226684,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,401,3.4733838604662117,0.10310269999999999,0.9625,aft_body,333934.4461963149,50630.8139053274,333934.4461963149,1.0,15749641.961394873,4835552.715091541,3581366.8174246605,1.3501975535052169,424.92718892894175,6558.41063823403,0.05377769558325378,2731957.1919823107,2861670.8780226684,871355.0932007125,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,402,3.5152559069774747,0.10310269999999999,0.9750000000000001,aft_body,333322.0160856049,50364.63265739076,333322.0160856049,1.0,15924650.54113095,4890272.197385277,3580669.162785877,1.3657425400286034,424.98601589539476,6561.589002991502,0.05379630999096082,2731966.1471656403,2861677.0100071686,871373.617249405,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,403,3.5571279534887377,0.10310269999999999,0.9875,aft_body,332473.85746484343,50044.85397888745,332473.85746484343,1.0,16128812.727555703,4952967.99478765,3580669.162785877,1.3832520597725595,424.98601589539476,6561.589002991502,0.05379630999096082,2731966.1471656403,2861677.0100071686,871373.617249405,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,404,3.599,0.10310269999999999,1.0,aft_body,331638.4854531893,49731.09004582611,331638.4854531893,1.0,16332974.913980458,5015663.792190026,3580669.162785877,1.4007615795165158,424.98601589539476,6561.589002991502,0.05379630999096082,2731966.1471656403,2861677.0100071686,871373.617249405,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,446,2.004663235286427,0.128878375,0.5125000000000001,aft_body,71167.54318584938,71167.54318584938,383377.67474948394,0.0,7999488.784517505,2459481.787386271,3576548.588261093,0.687669054870037,425.3339141852421,6580.408112734709,0.053906473241863935,2732019.1074516005,2861713.2741059302,871483.1670910793,67861.23844,3836.240299,1.0487215503556226,1.715327403877707,0.007476490645407862,0.007243031286427115,0.006179185630188239
ma8_a5_h30km,447,2.045543665150878,0.128878375,0.525,aft_body,70425.81034802065,70425.81034802065,381940.9092062936,0.0,8175521.095051289,2514415.1049528047,3575435.053740964,0.7032473159656423,425.42806089837467,6585.507478717128,0.05393630838819542,2732033.4393324833,2861723.0877376795,871512.812989949,68463.16239,3847.48518,1.0286672115266957,1.7116394659425636,0.02077485430790551,0.02056595584912202,0.009795708542612941
ma8_a5_h30km,448,2.086424095015328,0.128878375,0.5375,aft_body,69596.60910673243,69596.60910673243,380109.4189277753,0.0,8370415.409105993,2574223.90436584,3575611.6178908595,0.7199394619609982,425.4131290791878,6584.698522852449,0.05393157582540569,2732031.166273267,2861721.5312799984,871508.1111030022,68463.16239,3847.48518,1.0165555705749576,1.7114292101971005,0.020525932038426686,0.020314474015328265,0.009795708542612941
ma8_a5_h30km,449,2.127304524879779,0.128878375,0.55,aft_body,68855.90578596949,68855.90578596949,378565.9098459128,0.0,8554832.931504717,2631350.1231697807,3575073.05996011,0.7360269507888436,425.45867868600584,6587.166469737543,0.05394601331675402,2732038.1002544705,2861726.2792637865,871522.4542382255,69236.74394,3857.351751,0.9944994791441876,1.707691414979163,0.010785777070372558,0.009991250120221284,0.013543308330009163
ma8_a5_h30km,450,2.1681849547442296,0.128878375,0.5625,aft_body,68132.22653932351,68132.22653932351,377758.41884293343,0.0,8771648.63251873,2702216.9160491657,3569740.5017790925,0.7569785295884759,425.9103991023205,6611.677147282906,0.05408931703083104,2732106.8653019574,2861773.365536607,871664.6966738235,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,451,2.2090653846086803,0.128878375,0.5750000000000001,aft_body,67480.32477819116,67480.32477819116,376468.6992190023,0.0,8949044.834112639,2757734.4409585698,3568655.9166034414,0.7727655748843708,426.00243205141675,6616.6788984277655,0.054118541523556565,2732120.8754061866,2861782.95883457,871693.6769686297,70194.9791,3868.075607,0.961326944510639,1.7105867544196027,0.005595923337970184,0.0019950253913196825,0.017427383207797853
ma8_a5_h30km,452,2.2499458144731306,0.128878375,0.5875,aft_body,66504.93697472986,66504.93697472986,373867.6256362363,0.0,9194442.436085315,2831032.075430161,3571482.4549415726,0.7926770216981158,425.7626966921186,6603.655551928152,0.054042434842086234,2732084.3806789815,2861757.969385068,871618.1865985382,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,453,2.2908262443375813,0.128878375,0.6000000000000001,aft_body,65840.12646129914,65840.12646129914,372416.4238034149,0.0,9383323.981163027,2889466.908636853,3571152.213392206,0.8091133438112889,425.79068771321823,6605.1751869013015,0.0540513175925832,2732088.6417303435,2861760.887103215,871627.0007031751,71410.43123,3879.387303,0.9219959231059686,1.7026336044852755,0.007250636393630482,0.0033384483375811236,0.021454471383202944
ma8_a5_h30km,454,2.331706674202032,0.128878375,0.6125,aft_body,65230.83180901362,65230.83180901362,371695.37203267193,0.0,9591219.385108992,2957379.091219271,3566615.647897843,0.8291835687319842,426.1757048909748,6626.1031596059065,0.05417358894491446,2732147.2525957273,2861801.020387471,871748.2389273804,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,455,2.3725871040664823,0.128878375,0.625,aft_body,64605.513446723875,64605.513446723875,370322.62635804206,0.0,9780573.519143162,3016106.2183530815,3566226.32241414,0.8457416735994878,426.20879046006206,6627.903763987887,0.054184103788682624,2732152.2891861643,2861804.469149307,871758.6572564177,72738.16551,3890.35877,0.8881927801415606,1.703674173985729,0.00970503993687048,0.005922595066482295,0.025627820788859418
ma8_a5_h30km,456,2.4134675339309335,0.128878375,0.6375000000000001,aft_body,63998.573936308596,63998.573936308596,368984.2140635618,0.0,9969841.664866038,3074824.3934038375,3565832.211181225,0.8623020409547719,426.2422897627199,6629.727240905819,0.05419475136760241,2732157.388758943,2861807.9610377573,871769.2058661969,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,457,2.454347963795384,0.128878375,0.65,aft_body,63011.14426361097,63011.14426361097,366145.24292327405,0.0,10255964.384990543,3159550.8356719753,3569662.291730206,0.8851119734748212,425.9170338623018,6612.03763885183,0.05409142354096569,2732107.875306307,2861774.0571283684,871666.7858962393,74723.6004,3892.340264,0.8432562661101508,1.6987306325724225,0.01061898101017796,0.005666887795383602,0.029934955488535198
ma8_a5_h30km,458,2.4952283936598345,0.128878375,0.6625000000000001,aft_body,62455.07691956189,62455.07691956189,364926.011395851,0.0,10443495.071608286,3217823.5911461185,3569126.842776628,0.9015716540471252,425.96246483970623,6614.50645265816,0.05410584901965116,2732114.7912286464,2861778.792746506,871681.0916761956,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,459,2.536108823524285,0.128878375,0.675,aft_body,61730.886792441044,61730.886792441044,360795.2914243465,0.0,10556964.152825207,3236652.860958071,3586290.632189248,0.9025071286490406,424.5126294298542,6536.043557104166,0.05364662757210059,2731894.0839123377,2861627.6653163796,871224.5523822752,75986.63866,3907.178419,0.812391334595732,1.6728295604112688,0.015680431104298356,0.011933687524284586,0.03390559142504404
ma8_a5_h30km,460,2.5769892533887355,0.128878375,0.6875,aft_body,61167.122592835505,61167.122592835505,359473.66141820495,0.0,10752463.488988638,3296590.8769017393,3586290.632189248,0.9192202236240229,424.5126294298542,6536.043557104166,0.05364662757210059,2731894.0839123377,2861627.6653163796,871224.5523822752,77663.96604,3905.281777,0.7875869043480477,1.673641988037312,0.01737961673842388,0.013275099611264274,0.03739025545743685
ma8_a5_h30km,461,2.6178696832531863,0.128878375,0.7000000000000001,aft_body,60599.76869160698,60599.76869160698,358077.7323216799,0.0,10951409.381504692,3357179.6712232763,3586709.031697784,0.9360055810365361,424.47745249481414,6534.148137453688,0.05363551478933136,2731888.7289548884,2861623.99855548,871213.4755021161,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,462,2.6587501131176365,0.128878375,0.7125,aft_body,60057.31792684468,60057.31792684468,356646.36823417444,0.0,11141647.820411287,3414464.4788004323,3587756.328609044,0.9516991027437484,424.3894353744671,6529.407279083949,0.053607715259620305,2731875.330177145,2861614.8238580525,871185.7597533469,79150.41795,3899.120917,0.7587744889077326,1.6745844558490128,0.013493988055375111,0.005753885117636415,0.04068585881709985
ma8_a5_h30km,463,2.6996305429820877,0.128878375,0.7250000000000001,aft_body,59537.331361010976,59537.331361010976,355407.98287562997,0.0,11337115.326032542,3474367.3643934233,3587756.328609044,0.9683955782304811,424.3894353744671,6529.407279083949,0.053607715259620305,2731875.330177145,2861614.8238580525,871185.7597533469,80744.56115,3891.919085,0.7373540770183625,1.6776832037051328,0.018412154383416292,0.01289383301791247,0.043812288882984274
ma8_a5_h30km,464,2.740510972846538,0.128878375,0.7375,aft_body,59098.465170433235,59098.465170433235,354610.15141718235,0.0,11521393.101574382,3532702.7741570114,3585931.8489954434,0.9851561387444261,424.54280036820904,6537.669554204284,0.05365616000563952,2731898.676810807,2861630.81026397,871234.0529219916,nan,nan,nan,nan,nan,nan,nan
ma8_a5_h30km,465,2.7813914027109883,0.128878375,0.75,aft_body,353420.1576201199,58603.90865015655,353420.1576201199,1.0,11716670.950753607,3592579.092363063,3585931.8489954434,1.0018537004180605,424.54280036820904,6537.669554204284,0.05365616000563952,2731898.676810807,2861630.81026397,871234.0529219916,82397.91177,3884.670089,4.289188281938906,1.682940739991443,0.018722804072918982,0.012394787710988453,0.04677518691125329
ma8_a5_h30km,466,2.822271832575439,0.128878375,0.7625000000000001,aft_body,351930.69210304675,58105.42265203213,351930.69210304675,1.0,11900677.09718448,3646821.653167153,3587998.02933531,1.0163945529933136,424.369129287555,6528.313883023615,0.05360130296603559,2731872.2389973346,2861612.707199354,871179.3655609316,84077.61731,3878.770795,4.185783367355118,1.683088335984961,0.014877690836278743,0.0002823944245609056,0.049583368404342715
